ing_id	ING_NAME_ENG	ING_NAME_KR
142	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Glycyrrhiza/Guaifenesin/Platycodon/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/감초/구아이페네신/길경/리보플라빈/티아민
143	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Glycyrrhiza/Guaifenesin/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/감초/구아이페네신/티아민
144	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Glycyrrhiza/Magnesium Aluminometasilicate/Platycodon/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/감초/메타규산알루민산마그네슘/길경/티아민
145	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Glycyrrhiza/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/감초/리보플라빈/티아민
146	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaiacolsulfonate	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아야콜설폰산
147	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아이페네신
148	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin/Ibuprofen	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아이페네신/이부프로펜
149	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/리보플라빈/티아민
150	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Glycyrrhiza/Guaifenesin/Lactose Monohydrate/Pseudoephedrine/Riboflavin/Thiamine/백삼	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/감초/구아이페네신/유당/슈도에페드린/리보플라빈/티아민/백삼
151	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Guaiacolsulfonate/갈근탕	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/구아야콜설폰산/갈근탕
152	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Guaifenesin/소청룡탕	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/구아이페네신/소청룡탕
153	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Guaifenesin/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/구아이페네신/슈도에페드린
154	Acetaminophen/Caffeine/Chlorpheniramine/Dextromethorphan/Guaifenesin/Riboflavin/Thiamine/갈근탕	아세트아미노펜/카페인/클로르페니라민/덱스트로메토르판/구아이페네신/리보플라빈/티아민/갈근탕
155	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린
156	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Ethenzamide	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/에텐자미드
157	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Ethenzamide/Noscapine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/에텐자미드/노스카핀
158	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Ethenzamide/Noscapine/Riboflavin	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/에텐자미드/노스카핀/리보플라빈
159	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신
160	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Pentoxyverine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/펜톡시베린
161	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Pentoxyverine/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/펜톡시베린/슈도에페드린
162	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Phenylephrine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/페닐레프린
163	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/슈도에페드린
164	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Riboflavin/Thiamine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/리보플라빈/티아민
165	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Tipepidine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/구아이페네신/티페피딘
166	Acetaminophen/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Tipepidine	아세트아미노펜/카페인/클로르페니라민/DL-메틸에페드린/티페피딘
167	Acetaminophen/Caffeine/Chlorpheniramine/Ephedrine/Guaifenesin	아세트아미노펜/카페인/클로르페니라민/에페드린/구아이페네신
168	Acetaminophen/Caffeine/Chlorpheniramine/Ethenzamide	아세트아미노펜/카페인/클로르페니라민/에텐자미드
169	Acetaminophen/Caffeine/Chlorpheniramine/Ethenzamide/Tipepidine	아세트아미노펜/카페인/클로르페니라민/에텐자미드/티페피딘
170	Acetaminophen/Caffeine/Chlorpheniramine/Guaifenesin/Pentoxyverine/Phenylephrine	아세트아미노펜/카페인/클로르페니라민/구아이페네신/펜톡시베린/페닐레프린
171	Acetaminophen/Caffeine/Chlorpheniramine/Guaifenesin/Thiamine/Tipepidine/갈근탕	아세트아미노펜/카페인/클로르페니라민/구아이페네신/티아민/티페피딘/갈근탕
172	Acetaminophen/Caffeine/Chlorpheniramine/Liriope Tuber/Tipepidine	아세트아미노펜/카페인/클로르페니라민/맥문동/티페피딘
173	Acetaminophen/Caffeine/Chlorpheniramine/Phenylephrine	아세트아미노펜/카페인/클로르페니라민/페닐레프린
174	Acetaminophen/Caffeine/Chlorpheniramine/Pseudoephedrine	아세트아미노펜/카페인/클로르페니라민/슈도에페드린
175	Acetaminophen/Caffeine/Chlorpheniramine/Pseudoephedrine/소청룡탕	아세트아미노펜/카페인/클로르페니라민/슈도에페드린/소청룡탕
176	Acetaminophen/Caffeine/Chlorpheniramine/Semi-Alkaline Protease/Thiamine/Tipepidine/갈근탕	아세트아미노펜/카페인/클로르페니라민/세미알칼린프로테아제/티아민/티페피딘/갈근탕
177	Acetaminophen/Caffeine/Chlorpheniramine/Tipepidine/소청룡탕	아세트아미노펜/카페인/클로르페니라민/티페피딘/소청룡탕
178	Acetaminophen/Caffeine/Cinnamon Bark/Dl-Chlorpheniramine/Dl-Methylephedrine/Oriental Bezoar/Polygala root	아세트아미노펜/카페인/계피/DL-클로르페니라민/DL-메틸에페드린/우황/원지
179	Acetaminophen/Caffeine/Cinnamon Bark/Ephedra Herb/Ginger/Glycyrrhiza/Jujube/Peony/Pueraria	아세트아미노펜/카페인/계피/마황/건강/감초/대추/작약/갈근
180	Acetaminophen/Caffeine/Cloperastine/Dl-Chlorpheniramine/Dl-Methylephedrine/Serratiopeptidase	아세트아미노펜/카페인/클로페라스틴/DL-클로르페니라민/DL-메틸에페드린/세라티오펩티다제
181	Acetaminophen/Caffeine/D-Chlorpheniramine/Lysozyme/Pseudoephedrine	아세트아미노펜/카페인/D-클로르페니라민/리소짐/슈도에페드린
182	Acetaminophen/Caffeine/Dextromethorphan/Pseudoephedrine	아세트아미노펜/카페인/덱스트로메토르판/슈도에페드린
183	Acetaminophen/Caffeine/Dl-Chlorpheniramine/Guaifenesin/Pseudoephedrine	아세트아미노펜/카페인/DL-클로르페니라민/구아이페네신/슈도에페드린
184	Acetaminophen/Caffeine/Dl-Methylephedrine/Guaifenesin	아세트아미노펜/카페인/DL-메틸에페드린/구아이페네신
185	Acetaminophen/Caffeine/Dl-Methylephedrine/Guaifenesin/Pentoxyverine	아세트아미노펜/카페인/DL-메틸에페드린/구아이페네신/펜톡시베린
186	Acetaminophen/Caffeine/Dl-Methylephedrine/Guaifenesin/Pentoxyverine/Pseudoephedrine	아세트아미노펜/카페인/DL-메틸에페드린/구아이페네신/펜톡시베린/슈도에페드린
187	Acetaminophen/Caffeine/Dl-Methylephedrine/Guaifenesin/Phenylephrine	아세트아미노펜/카페인/DL-메틸에페드린/구아이페네신/페닐레프린
188	Acetaminophen/Caffeine/Dl-Methylephedrine/Guaifenesin/Pseudoephedrine/Triprolidine	아세트아미노펜/카페인/DL-메틸에페드린/구아이페네신/슈도에페드린/트리프롤리딘
189	Acetaminophen/Caffeine/Ephedrine	아세트아미노펜/카페인/에페드린
190	Acetaminophen/Caffeine/Ephedrine/Riboflavin/Thiamine	아세트아미노펜/카페인/에페드린/리보플라빈/티아민
191	Acetaminophen/Caffeine/Ephedrine/Thiamine	아세트아미노펜/카페인/에페드린/티아민
192	Acetaminophen/Caffeine/Ethenzamide	아세트아미노펜/카페인/에텐자미드
193	Acetaminophen/Caffeine/Ethenzamide/Glycyrrhiza/Peony	아세트아미노펜/카페인/에텐자미드/감초/작약
194	Acetaminophen/Caffeine/Ethenzamide/Magnesium Aluminometasilicate	아세트아미노펜/카페인/에텐자미드/메타규산알루민산마그네슘
195	Acetaminophen/Caffeine/Fursultiamine	아세트아미노펜/카페인/푸르설티아민
196	Acetaminophen/Caffeine/Isopropylantipyrine	아세트아미노펜/카페인/이소프로필안티피린
197	Acetaminophen/Caffeine/Magnesium Oxide/Thiamine	아세트아미노펜/카페인/산화마그네슘/티아민
198	Acetaminophen/Caffeine/Pseudoephedrine	아세트아미노펜/카페인/슈도에페드린
199	Acetaminophen/Caffeine/Pyrilamine	아세트아미노펜/카페인/피릴아민
200	Acetaminophen/Carbinoxamine/Dextromethorphan/Guaifenesin/Pseudoephedrine	아세트아미노펜/카르비녹사민/덱스트로메토르판/구아이페네신/슈도에페드린
201	Acetaminophen/Chlorpheniramine/소청룡탕	아세트아미노펜/클로르페니라민/소청룡탕
202	Acetaminophen/Chlorpheniramine/향소산	아세트아미노펜/클로르페니라민/향소산
203	Acetaminophen/Chlorpheniramine/Cinnamon Bark/Cloperastine/Glycyrrhiza/Guaifenesin/Platycodon/Pseudoephedrine/Riboflavin/Thiamine	아세트아미노펜/클로르페니라민/계피/클로페라스틴/감초/구아이페네신/길경/슈도에페드린/리보플라빈/티아민
204	Acetaminophen/Chlorpheniramine/Cinnamon Bark/Dextromethorphan/Dl-Methylephedrine/Glycyrrhiza/Guaifenesin/Platycodon/Riboflavin/Thiamine	아세트아미노펜/클로르페니라민/계피/덱스트로메토르판/DL-메틸에페드린/감초/구아이페네신/길경/리보플라빈/티아민
205	Acetaminophen/Chlorpheniramine/Cinnamon Bark/Dextromethorphan/Dl-Methylephedrine/Pseudoephedrine	아세트아미노펜/클로르페니라민/계피/덱스트로메토르판/DL-메틸에페드린/슈도에페드린
206	Acetaminophen/Chlorpheniramine/Cloperastine	아세트아미노펜/클로르페니라민/클로페라스틴
207	Acetaminophen/Chlorpheniramine/Cloperastine/Dl-Methylephedrine/Guaifenesin	아세트아미노펜/클로르페니라민/클로페라스틴/DL-메틸에페드린/구아이페네신
208	Acetaminophen/Chlorpheniramine/Cloperastine/Dl-Methylephedrine/Guaifenesin/Pseudoephedrine	아세트아미노펜/클로르페니라민/클로페라스틴/DL-메틸에페드린/구아이페네신/슈도에페드린
209	Acetaminophen/Chlorpheniramine/Cloperastine/Guaifenesin/Phenylephrine	아세트아미노펜/클로르페니라민/클로페라스틴/구아이페네신/페닐레프린
210	Acetaminophen/Chlorpheniramine/Cloperastine/Guaifenesin/Pseudoephedrine	아세트아미노펜/클로르페니라민/클로페라스틴/구아이페네신/슈도에페드린
211	Acetaminophen/Chlorpheniramine/Cloperastine/Guaifenesin/Riboflavin	아세트아미노펜/클로르페니라민/클로페라스틴/구아이페네신/리보플라빈
212	Acetaminophen/Chlorpheniramine/Cloperastine/Pseudoephedrine	아세트아미노펜/클로르페니라민/클로페라스틴/슈도에페드린
213	Acetaminophen/Chlorpheniramine/Coptis/Dextromethorphan/Ethenzamide/Guaiacolsulfonate/Platycodon	아세트아미노펜/클로르페니라민/황련/덱스트로메토르판/에텐자미드/구아야콜설폰산/길경
214	Acetaminophen/Chlorpheniramine/Coptis/Dextromethorphan/Ethenzamide/Guaifenesin/Platycodon	아세트아미노펜/클로르페니라민/황련/덱스트로메토르판/에텐자미드/구아이페네신/길경
215	Acetaminophen/Chlorpheniramine/Coptis/Dextromethorphan/Ethenzamide/Platycodon	아세트아미노펜/클로르페니라민/황련/덱스트로메토르판/에텐자미드/길경
216	Acetaminophen/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine	아세트아미노펜/클로르페니라민/덱스트로메토르판/DL-메틸에페드린
217	Acetaminophen/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin	아세트아미노펜/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아이페네신
218	Acetaminophen/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin/Noscapine/Pseudoephedrine	아세트아미노펜/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아이페네신/노스카핀/슈도에페드린
219	Acetaminophen/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin/Pseudoephedrine	아세트아미노펜/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아이페네신/슈도에페드린
220	Acetaminophen/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin/Pseudoephedrine/Riboflavin	아세트아미노펜/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아이페네신/슈도에페드린/리보플라빈
221	Acetaminophen/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin/Pseudoephedrine/Riboflavin/Thiamine	아세트아미노펜/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아이페네신/슈도에페드린/리보플라빈/티아민
222	Acetaminophen/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Guaifenesin/Riboflavin/Thiamine	아세트아미노펜/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/구아이페네신/리보플라빈/티아민
223	Acetaminophen/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Pseudoephedrine	아세트아미노펜/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/슈도에페드린
224	Acetaminophen/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Riboflavin	아세트아미노펜/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/리보플라빈
225	Acetaminophen/Chlorpheniramine/Dextromethorphan/Dl-Methylephedrine/Riboflavin/Thiamine/향소산	아세트아미노펜/클로르페니라민/덱스트로메토르판/DL-메틸에페드린/리보플라빈/티아민/향소산
226	Acetaminophen/Chlorpheniramine/Dextromethorphan/Guaifenesin	아세트아미노펜/클로르페니라민/덱스트로메토르판/구아이페네신
227	Acetaminophen/Chlorpheniramine/Dextromethorphan/Guaifenesin/Noscapine	아세트아미노펜/클로르페니라민/덱스트로메토르판/구아이페네신/노스카핀
228	Acetaminophen/Chlorpheniramine/Dextromethorphan/Guaifenesin/Pseudoephedrine	아세트아미노펜/클로르페니라민/덱스트로메토르판/구아이페네신/슈도에페드린
229	Acetaminophen/Chlorpheniramine/Dextromethorphan/Pseudoephedrine	아세트아미노펜/클로르페니라민/덱스트로메토르판/슈도에페드린
230	Acetaminophen/Chlorpheniramine/Dextromethorphan/Pseudoephedrine/갈근탕	아세트아미노펜/클로르페니라민/덱스트로메토르판/슈도에페드린/갈근탕
231	Acetaminophen/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Pseudoephedrine	아세트아미노펜/클로르페니라민/DL-메틸에페드린/구아이페네신/슈도에페드린
232	Acetaminophen/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Pseudoephedrine/Tipepidine	아세트아미노펜/클로르페니라민/DL-메틸에페드린/구아이페네신/슈도에페드린/티페피딘
233	Acetaminophen/Chlorpheniramine/Dl-Methylephedrine/Guaifenesin/Tipepidine	아세트아미노펜/클로르페니라민/DL-메틸에페드린/구아이페네신/티페피딘
234	Acetaminophen/Chlorpheniramine/Dl-Methylephedrine/Phenylephrine	아세트아미노펜/클로르페니라민/DL-메틸에페드린/페닐레프린
235	Acetaminophen/Chlorpheniramine/Dl-Methylephedrine/Pseudoephedrine	아세트아미노펜/클로르페니라민/DL-메틸에페드린/슈도에페드린
236	Acetaminophen/Chlorpheniramine/Dl-Methylephedrine/Pseudoephedrine/Tipepidine	아세트아미노펜/클로르페니라민/DL-메틸에페드린/슈도에페드린/티페피딘
